timestamp,open,high,low,close,volume
2025-04-19 12:59:33.248,85294.1,85506.5,85203.4,85485,387.13445383
2025-04-19 14:00:43.264,85485.1,85505,85363.6,85409.8,73.39414586
2025-04-19 14:59:42.208,85409.9,85661,85076,85190,287.51597632
2025-04-19 16:00:52.224,85190,85329.9,84713.2,84854.2,273.48111505
2025-04-19 16:59:51.168,84854.3,85257,84835.6,85237.5,80.12661293
2025-04-19 18:01:01.184,85237.5,85323.5,85135.9,85147.3,43.06104337
2025-04-19 19:00:00.128,85147.4,85212.7,85050.1,85096.1,38.7279235
2025-04-19 19:58:59.072,85096.2,85271.8,85018.5,85196.4,24.92946178
2025-04-19 21:00:09.088,85196.3,85380,85183.7,85350,49.26367773
2025-04-19 21:59:08.032,85350,85368,85218.4,85265.9,34.59069104
2025-04-19 23:00:18.048,85266,85266,85070,85087.8,39.62093013
2025-04-19 23:59:16.992,85087.9,85237.5,85039.9,85165.9,65.83433765
2025-04-20 01:00:27.008,85166,85350.1,85145.7,85322.9,186.30053713
2025-04-20 01:59:25.952,85323,85333.2,85208,85237.9,61.5313033
2025-04-20 03:00:35.968,85238,85275.4,85116.1,85172,70.1755519
2025-04-20 03:59:34.912,85172,85251.2,85088.6,85184.1,112.68882439
2025-04-20 05:00:44.928,85184.1,85204.7,85090,85090.1,42.69078933
2025-04-20 05:59:43.872,85090.1,85170.7,84855.4,84958,145.24932117
2025-04-20 07:00:53.888,84958,84958,84645.9,84790.2,2063.89461006
2025-04-20 07:59:52.832,84790.2,84796.3,84615,84649.8,111.34695404
2025-04-20 09:01:02.848,84649.9,84650,84440,84531.4,532.06633521
2025-04-20 10:00:01.792,84531.4,84531.4,84000,84179.9,509.4143246
2025-04-20 10:59:00.736,84179.9,84261,83941.7,84128.4,267.66049596
2025-04-20 12:00:10.752,84128.4,84480.1,84100.1,84368,206.22899533
2025-04-20 12:59:09.696,84368,84459.9,84148.1,84289,271.37925507
2025-04-20 14:00:19.712,84289,84689,84216.9,84629.9,788.27669789
2025-04-20 14:59:18.656,84630,84630,84300,84345.4,185.03260848
2025-04-20 16:00:28.672,84345.4,84636,84259.4,84607.6,158.28087352
2025-04-20 16:59:27.616,84607.7,84620,84450,84578,34.85066277
2025-04-20 18:00:37.632,84578,84633.3,84466.6,84572.3,29.02544242
2025-04-20 18:59:36.576,84572.3,84665,84520.2,84648.5,22.53113338
2025-04-20 20:00:46.592,84648.6,85257,84620,85131.4,404.03987121
2025-04-20 20:59:45.536,85131.5,85250.5,84904.5,85007.8,93.87876667
2025-04-20 22:00:55.552,85007.7,85033,84674.1,84834,103.42847192
2025-04-20 22:59:54.496,84833.9,85300,84833.9,85183.7,243.80763408
2025-04-21 00:01:04.512,85183.8,87022.1,85143.4,86638,2166.97429019
2025-04-21 01:00:03.456,86634.9,87445.3,86634.9,87294,936.19545306
2025-04-21 01:59:02.400,87294,87654.3,87099.7,87351.9,452.64261775
2025-04-21 03:00:12.416,87352,87622,87167.7,87202,235.27138522
2025-04-21 03:59:11.360,87202.1,87399.8,87050,87358.5,170.48196068
2025-04-21 05:00:21.376,87358.6,87738,87334.1,87549.9,305.13436936
2025-04-21 05:59:20.320,87550,87698.5,87363.5,87511.8,176.70040227
2025-04-21 07:00:30.336,87511.8,87608.6,87338,87436.1,424.05466562
2025-04-21 07:59:29.280,87436.1,87712.3,87414.2,87571.7,169.56110601
2025-04-21 09:00:39.296,87571.7,87789.2,87300.3,87500,238.56836917
2025-04-21 09:59:38.240,87500,87570,87250.1,87342.8,174.36883895
2025-04-21 11:00:48.256,87342,87351.3,86637.6,86972.9,336.77992042
2025-04-21 11:59:47.200,86972.8,87533.2,86962.3,87034,252.52149616
2025-04-21 13:00:57.216,87034,87578,86779.7,87035.6,648.53908495
2025-04-21 13:59:56.160,87030,88466,86937.6,88207.8,1441.18788347
2025-04-21 14:58:55.104,88204.2,88332.9,87852.1,88042.5,896.90332664
2025-04-21 16:00:05.120,88042.6,88260,87056.6,87194.9,713.8919275
2025-04-21 16:59:04.064,87192.5,87312.2,86400,86862.7,1147.61253859
2025-04-21 18:00:14.080,86862.7,87056.7,86646.3,86800,339.29052186
2025-04-21 18:59:13.024,86799.9,87492,86711.3,87410.2,417.3399767
2025-04-21 20:00:23.040,87410.3,87439.7,87141.9,87366.3,128.04828438
2025-04-21 20:59:21.984,87366.3,87388,86875.9,87265.7,91.58169719
2025-04-21 22:00:32.000,87264.8,87284.8,86923.1,87163.9,153.19633273
2025-04-21 22:59:30.944,87163.9,87624.9,87014.2,87516.1,173.13283694
2025-04-22 00:00:40.960,87512.1,87726,87062.8,87698.2,304.6043688
2025-04-22 00:59:39.904,87698.1,88878,87508.5,88390,850.13977072
2025-04-22 02:00:49.920,88389.8,88679,87904.7,88177.7,420.6006828
2025-04-22 02:59:48.864,88177.7,88280,87833.4,88159.1,404.99407799
2025-04-22 04:00:58.880,88156.8,88370,88045.5,88063.4,132.35102869
2025-04-22 04:59:57.824,88063.3,88411.9,87965.5,88387.9,172.76134059
2025-04-22 05:58:56.768,88388,88456,87991.1,88239.8,189.50074569
2025-04-22 07:00:06.784,88239.9,88490,88146.5,88481.2,253.59872797
2025-04-22 07:59:05.728,88481.2,88688,88320.2,88410.7,268.01532355
