timestamp,open,high,low,close,volume
2025-04-15 16:59:14.304,84855,84964.4,84774,84940,13.79975192
2025-04-15 17:05:47.520,84944.5,84988.3,84900,84930,22.09890922
2025-04-15 17:10:09.664,84930,84996.2,84900,84996.2,4.36841872
2025-04-15 17:14:31.808,84998,85007.9,84833.4,84868.4,6.22879096
2025-04-15 17:21:05.024,84868.5,84957.8,84727,84760.2,12.94643995
2025-04-15 17:25:27.168,84760.1,84799.9,84711,84736.1,8.91408984
2025-04-15 17:29:49.312,84737.8,84790.9,84687.9,84710,10.52643767
2025-04-15 17:34:11.456,84713.9,84839,84710,84802.9,9.55595147
2025-04-15 17:40:44.672,84802.9,84848.6,84782.1,84782.1,5.68931827
2025-04-15 17:45:06.816,84782.1,84839.4,84736,84786.3,4.92303407
2025-04-15 17:49:28.960,84788,84799.8,84406.9,84473.9,115.58864137
2025-04-15 17:56:02.176,84473.9,84550,84424,84482.8,26.00752237
2025-04-15 18:00:24.320,84482.7,84533.3,84406.9,84454.3,34.85388792
2025-04-15 18:04:46.464,84454.3,84542.8,84386.3,84542,27.98869687
2025-04-15 18:09:08.608,84542.8,84602.2,84438,84456.6,17.4746559
2025-04-15 18:15:41.824,84456.6,84458.3,84150,84262.5,132.22453705
2025-04-15 18:20:03.968,84263.9,84317.9,84180,84257.9,13.50939996
2025-04-15 18:24:26.112,84258,84380,84258,84316.6,12.07468158
2025-04-15 18:30:59.328,84317.1,84399.9,84287,84393.5,7.48528901
2025-04-15 18:35:21.472,84393.5,84399.8,84324.5,84384.9,7.19830647
2025-04-15 18:39:43.616,84385.3,84450.2,84294.1,84450,8.0723607
2025-04-15 18:44:05.760,84450.2,84500,84345.4,84358,12.58812729
2025-04-15 18:50:38.976,84357.9,84361,84188.4,84208,13.22181969
2025-04-15 18:55:01.120,84207.9,84260.2,84180.1,84184.1,33.05426176
2025-04-15 18:59:23.264,84184.1,84184.1,84096.5,84096.5,44.36254086
2025-04-15 19:05:56.480,84096.6,84208,84070,84124.1,43.29685191
2025-04-15 19:10:18.624,84124.1,84133.8,84031,84099.6,34.08807852
2025-04-15 19:14:40.768,84099.6,84218.6,84062.1,84172.3,34.58561579
2025-04-15 19:19:02.912,84172.3,84204.3,84117.9,84132.1,27.76721758
2025-04-15 19:25:36.128,84130.1,84148.5,84035,84073.9,25.13260261
2025-04-15 19:29:58.272,84073.9,84099.8,84058,84063.8,19.69529934
2025-04-15 19:34:20.416,84063.8,84077.3,84035,84048.6,30.20146659
2025-04-15 19:40:53.632,84048.7,84068,84020.9,84040,53.55610304
2025-04-15 19:45:15.776,84039.9,84039.9,83900,83931.7,111.9202946
2025-04-15 19:49:37.920,83931.7,84108,83900.1,84078,80.67232464
2025-04-15 19:54:00.064,84077.9,84124.9,83927.2,83970.5,99.11554332
2025-04-15 20:00:33.280,83970.6,83988.6,83889,83890.8,38.41112624
2025-04-15 20:04:55.424,83890.8,84033.9,83888,84006.3,42.47968766
2025-04-15 20:09:17.568,84006.3,84170.4,83990.4,84151,57.42801122
2025-04-15 20:15:50.784,84151,84186.3,84107.8,84153.4,30.47734327
2025-04-15 20:20:12.928,84153.4,84153.5,84031.9,84031.9,14.27048888
2025-04-15 20:24:35.072,84031.8,84031.8,83933.3,84003.3,18.04796787
2025-04-15 20:28:57.216,84003.4,84049.9,83955.7,83992.3,23.8311134
2025-04-15 20:35:30.432,83992.3,84125,83992.3,84086.5,24.76127176
2025-04-15 20:39:52.576,84086.5,84086.5,83977.3,83977.3,12.76169138
2025-04-15 20:44:14.720,83975.5,83975.5,83862.5,83884.1,18.50956875
2025-04-15 20:50:47.936,83884.1,83906.6,83800,83812,46.1729854
2025-04-15 20:55:10.080,83812.1,84014.9,83800,84000.3,35.22282686
2025-04-15 20:59:32.224,84003.4,84095.2,83967.5,84010,37.55557934
2025-04-15 21:06:05.440,84010,84011.7,83856.8,83880.8,26.97409006
2025-04-15 21:10:27.584,83880.8,83987.8,83880.8,83987.8,22.75266635
2025-04-15 21:14:49.728,83987.7,83987.7,83856.5,83954,12.59268936
2025-04-15 21:19:11.872,83955.6,84073.9,83919.1,84000,11.06636441
2025-04-15 21:25:45.088,84001,84081.5,83985.5,84051.5,7.19009438
2025-04-15 21:30:07.232,84051.6,84171.4,84051.5,84155.5,12.14563482
2025-04-15 21:34:29.376,84155.5,84228.4,84083.8,84157.8,27.55093101
2025-04-15 21:41:02.592,84157.8,84186.8,84076.5,84107.9,19.78329634
2025-04-15 21:45:24.736,84107.9,84208.2,84072.4,84162.1,12.67272647
2025-04-15 21:49:46.880,84162,84166.8,84047.3,84055.1,12.13498272
2025-04-15 21:54:09.024,84055.2,84220,84055.1,84166.9,11.01836324
2025-04-15 22:00:42.240,84166.9,84166.9,83869.2,84060,77.15763649
2025-04-15 22:05:04.384,84058.4,84080.5,83912.5,83914.8,18.45650183
2025-04-15 22:09:26.528,83914.8,83966.6,83850,83903,17.31661322
2025-04-15 22:15:59.744,83904.6,83968.5,83862.4,83880,31.73947412
2025-04-15 22:20:21.888,83878,83923.4,83829,83829.1,12.06095081
2025-04-15 22:24:44.032,83829.1,83931.9,83817.4,83925.3,6.90043714
2025-04-15 22:29:06.176,83925.7,84023.1,83894.1,84011.9,12.1048644
2025-04-15 22:35:39.392,84012,84012,83936.8,83963.7,7.64799508
2025-04-15 22:40:01.536,83963.7,84056.7,83961.8,83974.5,21.36467497
2025-04-15 22:44:23.680,83974.4,83986.1,83690.9,83723,59.37537751
2025-04-15 22:50:56.896,83723,83784.9,83680.5,83765.5,7.70754949
2025-04-15 22:55:19.040,83765.5,83853.1,83711.1,83832.1,8.77873123
2025-04-15 22:59:41.184,83832.1,83859.8,83780.8,83782.4,6.06572452
2025-04-15 23:04:03.328,83782.5,83782.5,83613.3,83666.6,29.81862494
2025-04-15 23:10:36.544,83666.5,83752.2,83640,83736.3,9.98634471
2025-04-15 23:14:58.688,83736.4,83765.4,83656.3,83670,10.12982274
2025-04-15 23:19:20.832,83670,83832,83653.6,83810,7.80615936
2025-04-15 23:25:54.048,83810,83810,83699.9,83747.5,14.74165682
2025-04-15 23:30:16.192,83748,83803.7,83700.1,83718.5,50.4339585
2025-04-15 23:34:38.336,83718.5,83720.6,83622,83688.7,33.0815738
2025-04-15 23:39:00.480,83688.7,83697.2,83603.2,83637.8,4.84024509
2025-04-15 23:45:33.696,83637.4,83708.5,83634.2,83644,6.70351879
2025-04-15 23:49:55.840,83644,83693.3,83613.2,83672.9,19.37464731
2025-04-15 23:54:17.984,83672.8,83711.8,83624.6,83650.7,20.85680509
2025-04-16 00:00:51.200,83650.6,83708.8,83600,83657.8,11.47225983
2025-04-16 00:05:13.344,83657.8,83657.8,83443,83464,43.24734342
2025-04-16 00:09:35.488,83464,83464,83301.1,83320.8,24.19828802
2025-04-16 00:13:57.632,83320.8,83369.4,83266.9,83266.9,17.04822222
2025-04-16 00:20:30.848,83266.7,83530.7,83222,83499.4,15.20387727
2025-04-16 00:24:52.992,83499.5,83514.4,83390.9,83500.2,21.20122815
2025-04-16 00:29:15.136,83500.9,83597.2,83434,83532.1,33.66616253
2025-04-16 00:35:48.352,83530.3,83530.3,83400,83515.9,13.89289469
