timestamp,open,high,low,close,volume
2025-04-24 12:00:00,92623.3,92808,92434.5,92774,217.11345168
2025-04-24 13:00:00,92774,92975.2,92552.5,92814.1,340.44051143
2025-04-24 14:00:00,92814,93408.8,92621.3,93094,547.78737249
2025-04-24 15:00:00,93094,93471.5,93009.7,93205.8,297.88141725
2025-04-24 16:00:00,93205.8,93597.2,93204.2,93341.8,396.18450926
2025-04-24 17:00:00,93341.8,93438.1,92670.1,93005.7,272.25789512
2025-04-24 18:00:00,93005.7,93466.6,92992.8,93378,157.09742252
2025-04-24 19:00:00,93378.1,93670.2,93197.8,93563,281.96518205
2025-04-24 20:00:00,93560.1,93649.9,93308.1,93395.4,196.74184523
2025-04-24 21:00:00,93395.3,93570,93026,93359.9,105.43747866
2025-04-24 22:00:00,93360,93588.9,93282.8,93435.7,132.04767002
2025-04-24 23:00:00,93435.8,93998,93366.7,93973.9,446.58069863
2025-04-25 00:00:00,93974,93998,93518.1,93905.2,214.53699262
2025-04-25 01:00:00,93905.2,94433.3,93601.2,93664.3,519.12484798
2025-04-25 02:00:00,93664.3,93878.9,92881.5,92981.9,520.04583865
2025-04-25 03:00:00,92981.9,93390,92842,93316,283.51520886
2025-04-25 04:00:00,93316.1,93499.3,93036.5,93054.5,172.85733678
2025-04-25 05:00:00,93054.5,93437,93010.1,93211.8,476.22699679
2025-04-25 06:00:00,93211.9,93621.9,93202,93546.1,266.42813632
2025-04-25 07:00:00,93546.1,93874.7,93483.1,93773.5,785.09879032
2025-04-25 08:00:00,93773.5,93896,93612.6,93681.9,206.88931181
2025-04-25 09:00:00,93681.9,93868,93536.9,93825.4,206.17734059
2025-04-25 10:00:00,93825.4,93981.9,93573.1,93637.6,168.85127088
2025-04-25 11:00:00,93638,94640.8,93638,94625,624.25669029
2025-04-25 12:00:00,94627.8,94992.8,94266.3,94414,653.69155695
2025-04-25 13:00:00,94414,94685.8,93937.7,94398.1,327.87154595
2025-04-25 14:00:00,94398,95768.4,94354.9,95374,1535.97612925
2025-04-25 15:00:00,95374,95670,94806.1,95067.6,659.09251277
2025-04-25 16:00:00,95067.6,95379.9,94714.6,95216.7,269.93284215
2025-04-25 17:00:00,95216.7,95550,94378.2,94531.9,384.54081772
2025-04-25 18:00:00,94532,95230,94530.1,94974.6,233.43280083
2025-04-25 19:00:00,94974.6,95319.8,94870.2,95283.8,337.17713719
2025-04-25 20:00:00,95286,95342,94766.7,94860.7,165.09960147
2025-04-25 21:00:00,94860.8,95035.2,94450.1,94600,118.864705
2025-04-25 22:00:00,94601.9,94965.5,94582,94843.9,48.62997998
2025-04-25 23:00:00,94843.9,94972.5,94610.9,94640,140.90616
2025-04-26 00:00:00,94645.1,94942.8,94555.1,94899.6,207.54561477
2025-04-26 01:00:00,94898.2,95208.8,94758.2,95017.2,103.83050274
2025-04-26 02:00:00,95017.2,95154,94708.4,94994.2,98.57294817
2025-04-26 03:00:00,94994.3,95065.7,94710,94737.5,164.67353033
2025-04-26 04:00:00,94737.4,94840,94525.1,94533.9,203.05971248
